Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1940 | 64.66667003929615 | 135.9391632080078,223.46432495117188,0.23065322637557983 | 0.027087638154625893,-0.6402978897094727,-1.220499711962475e-06 | 177.6 | -0.026353733614087105,-0.0013558075297623873,-0.2895183563232422 | 0.10645513981580734,-2.231905221939087,-2.1740150259574875e-05 | 0,0
1950 | 65.00000339001417 | 135.95742797851562,223.02078247070312,0.23054930567741394 | 0.07848614454269409,-1.9421000480651855,-1.4684136431242223e-06 | 177.7 | -0.01253822073340416,0.00010762966849142686,0.021782591938972473 | 0.11839895695447922,-2.961026191711426,-6.75088886055164e-05 | 0,0
1960 | 65.3333367407322 | 135.9854278564453,222.31668090820312,0.2306443750858307 | 0.0830695778131485,-2.1229982376098633,8.581638439864037e-07 | 177.8 | 0.04520757868885994,0.0016167331486940384,0.00887256395071745 | -0.05579039081931114,0.025877950713038445,1.144218367699068e-05 | 0,0
1970 | 65.66667009145021 | 136.01394653320312,221.5927734375,0.23068061470985413 | 0.0946463942527771,-2.4206595420837402,1.907030799941367e-08 | 177.8 | -0.03678494691848755,-0.0006108421948738396,-0.09026625752449036 | 0.10213560611009598,-2.911991834640503,-2.86054591924767e-06 | 0,0
1980 | 66.00000344216824 | 136.0508575439453,220.64752197265625,0.2306194305419922 | 0.12184037268161774,-3.1579906940460205,3.2419524131910293e-07 | 177.8 | -0.0024375631473958492,0.00020755507284775376,-0.06141882389783859 | 0.05159139260649681,-1.4718817472457886,9.725856216391549e-06 | 0,0
1990 | 66.33333679288626 | 136.08387756347656,219.78121948242188,0.23083190619945526 | 0.06917420774698257,-1.7956962585449219,9.916559520206647e-07 | 177.8 | 0.09334591776132584,0.0010917439358308911,0.10882541537284851 | -0.19227346777915955,4.833075523376465,3.0893894290784374e-05 | 0,0
2000 | 66.66667014360428 | 136.10618591308594,219.19683837890625,0.23075900971889496 | 0.07322648167610168,-1.9782456159591675,-5.530388875740755e-07 | 177.9 | -0.07255024462938309,-0.00020516970835160464,-0.1739884316921234 | 0.051256339997053146,-2.09757661819458,-6.979732279432938e-05 | 0,0
2010 | 67.0000034943223 | 136.13525390625,218.4081268310547,0.23063895106315613 | 0.09467600286006927,-2.7012977600097656,-3.814061599882734e-08 | 178.0 | -0.02087453193962574,0.00028119285707361996,-0.2874167561531067 | 0.05759596452116966,-2.054900884628296,-4.805716889677569e-05 | 0,0
2020 | 67.33333684504032 | 136.16859436035156,217.42742919921875,0.23066993057727814 | 0.08600562065839767,-2.743466377258301,-5.7210922221884175e-08 | 178.2 | 0.0984782949090004,0.0011339669581502676,-0.1792377233505249 | -0.22135330736637115,5.856663703918457,-2.2884369172970764e-06 | 0,0
2030 | 67.66667019575834 | 136.18899536132812,216.76324462890625,0.23082298040390015 | 0.05184435844421387,-1.8047910928726196,-7.818825906724669e-07 | 178.4 | -0.03467691317200661,-0.0009809965267777443,-0.31847965717315674 | 0.001494884374551475,0.023664234206080437,-4.004764195997268e-05 | 0,0
2040 | 68.00000354647636 | 136.20556640625,216.1780548095703,0.2307552993297577 | 0.0451408326625824,-1.7345424890518188,-9.153747555501468e-07 | 178.5 | -0.02547932229936123,-0.0010099135106429458,-0.3595699667930603 | 0.03125164285302162,-0.810738742351532,-2.8605477382370736e-06 | 0,0
2050 | 68.33333689719439 | 136.2233123779297,215.48101806640625,0.23064620792865753 | 0.05438505485653877,-2.474789619445801,-2.288436888875367e-07 | 178.7 | -0.033738620579242706,0.0006806548335589468,-0.6453807353973389 | 0.02374347113072872,-2.3562095165252686,1.4874838598188944e-05 | 0,0
2060 | 68.6666702479124 | 136.243408203125,214.52650451660156,0.2306106835603714 | 0.052273232489824295,-3.1912081241607666,1.7163276311293885e-07 | 179.1 | 0.000512106460519135,0.0005719170439988375,-0.9165850877761841 | 0.007115005981177092,-1.72952401638031,2.8033347916789353e-05 | 0,0
2070 | 69.00000359863043 | 136.258056640625,213.60073852539062,0.23080185055732727 | 0.02501770108938217,-2.069626569747925,-1.1251480600549257e-06 | 179.3 | 0.09813885390758514,-0.0027913812082260847,-0.4011348485946655 | -0.08718659728765488,5.27655553817749,-5.0917715270770714e-05 | 0,0
2080 | 69.33333694934845 | 136.26541137695312,213.0048370361328,0.23078784346580505 | 0.0165129192173481,-1.8930734395980835,5.7210922221884175e-08 | 179.5 | -0.06982183456420898,0.0013094639871269464,-0.6058332324028015 | 0.019888298586010933,-1.8591891527175903,-7.437420208589174e-06 | 0,0
2090 | 69.66667030006647 | 136.2720947265625,212.31219482421875,0.2307053655385971 | 0.013139662332832813,-2.0968713760375977,1.3730621049035108e-06 | 179.6 | 0.002865257440134883,-0.00019556078768800944,-0.5455543398857117 | -0.025034284219145775,0.027480123564600945,7.609052408952266e-05 | 0,0
2100 | 70.00000365078449 | 136.27670288085938,211.60174560546875,0.2306954562664032 | 0.006739204749464989,-2.350130558013916,1.029796635521052e-06 | 179.8 | -0.04274202138185501,0.0015026620822027326,-0.7126268148422241 | -0.010719028301537037,-3.0806634426116943,2.9177568649174646e-05 | 0,0
2110 | 70.33333700150251 | 136.27984619140625,210.67529296875,0.230619877576828 | -0.0008710252586752176,-3.1242809295654297,1.029796635521052e-06 | 180.0 | -0.009853758849203587,0.0007103058160282671,-0.7896915078163147 | -0.01890941523015499,-2.0586202144622803,2.803335155476816e-05 | 0,0
2120 | 70.66667035222054 | 136.27943420410156,209.51727294921875,0.23061461746692657 | -0.01198643073439598,-3.783566474914551,-4.386170644465892e-07 | 180.2 | 0.0011089107720181346,-0.0025052791461348534,-0.7422844171524048 | 0.057761479169130325,-1.9350241422653198,-2.7461241188575514e-05 | 0,0
2130 | 71.00000370293856 | 136.2740936279297,208.14466857910156,0.23061835765838623 | -0.02978750690817833,-4.414218902587891,1.7163276311293885e-07 | 180.4 | 0.0018012033542618155,0.0017617922276258469,-0.7313511967658997 | -0.1211104467511177,-1.825947642326355,-1.9451710613793693e-05 | 0,0
2140 | 71.33333705365658 | 136.2632598876953,206.58523559570312,0.23063765466213226 | -0.04503495618700981,-4.8669538497924805,-1.1823590284620877e-06 | 180.5 | 0.013260377570986748,-0.0004236692620906979,-0.5704600811004639 | -0.07395028322935104,-0.9268569350242615,-8.696059376234189e-05 | 0,0
